RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,Comuna
13.594.672-8,Cliente Nuevo 13594672,"Avenida Macul 2271, Santiago, Chile",2026-12-01,ORD-CL-202612-000164,297993,2026-12-04,Peñalolén
10.563.960-1,Cliente Nuevo 10563960,"Calle Teatinos 2098, Santiago, Chile",2026-12-12,ORD-CL-202612-001466,216776,2026-12-14,San Miguel
20.528.123-3,Cliente 20528123,"Avenida Grecia 3746, Santiago, Chile",2026-12-07,ORD-CL-202612-000861,211322,2026-12-10,Peñalolén
19.437.090-9,Cliente Nuevo 19437090,"Avenida Apoquindo 1470, Santiago, Chile",2026-12-21,ORD-CL-202612-002794,133637,2026-12-23,Santiago
8.672.977-1,Cliente 8672977,"Calle Amunátegui 9635, Santiago, Chile",2026-12-31,ORD-CL-202612-004142,55092,2027-01-03,Santiago
20.329.309-9,Cliente Nuevo 20329309,"Calle Catedral 6899, Santiago, Chile",2026-12-21,ORD-CL-202612-002732,115379,2026-12-23,Independencia
16.805.473-9,Cliente Nuevo 16805473,"Calle Santo Domingo 406, Santiago, Chile",2026-12-04,ORD-CL-202612-000422,126409,2026-12-08,Santiago
22.759.622-2,Cliente 22759622,"Avenida Matta 5603, Santiago, Chile",2026-12-12,ORD-CL-202612-001449,282752,2026-12-15,La Reina
8.328.717-3,Cliente 8328717,"Avenida Las Condes 7602, Santiago, Chile",2026-12-24,ORD-CL-202612-003196,127888,2026-12-25,La Florida
12.379.080-7,Cliente Nuevo 12379080,"Calle San Diego 785, Santiago, Chile",2026-12-17,ORD-CL-202612-002294,152768,2026-12-19,Santiago
22.718.662-4,Cliente 22718662,"Calle Estado 7755, Santiago, Chile",2026-12-27,ORD-CL-202612-003622,85440,2026-12-30,Estación Central
8.823.811-3,Cliente 8823811,"Avenida Kennedy 7331, Santiago, Chile",2026-12-27,ORD-CL-202612-003583,154012,2026-12-29,Independencia
20.360.998-8,Cliente Nuevo 20360998,"Calle Teatinos 7159, Santiago, Chile",2026-12-29,ORD-CL-202612-003855,98415,2027-01-02,Peñalolén
21.430.599-5,Cliente 21430599,"Calle Teatinos 813, Santiago, Chile",2026-12-19,ORD-CL-202612-002543,141631,2026-12-23,La Florida
15.275.177-6,Cliente Nuevo 15275177,"Calle Teatinos 7543, Santiago, Chile",2026-12-23,ORD-CL-202612-003070,164564,2026-12-25,La Florida
5.628.536-3,Cliente Nuevo 5628536,"Calle Teatinos 7030, Santiago, Chile",2026-12-06,ORD-CL-202612-000634,117641,2026-12-08,Santiago
15.983.093-8,Cliente 15983093,"Calle Compañía De Jesús 8561, Santiago, Chile",2026-12-08,ORD-CL-202612-000970,139293,2026-12-11,Providencia
15.275.177-6,Cliente Nuevo 15275177,"Calle Teatinos 7543, Santiago, Chile",2026-12-29,ORD-CL-202612-003851,299554,2027-01-02,La Florida
8.336.332-0,Cliente Nuevo 8336332,"Avenida Manuel Montt 685, Santiago, Chile",2026-12-06,ORD-CL-202612-000666,171562,2026-12-09,Recoleta
5.882.244-8,Cliente Nuevo 5882244,"Calle Merced 8895, Santiago, Chile",2026-12-25,ORD-CL-202612-003277,108026,2026-12-29,Quinta Normal
9.554.867-4,Cliente 9554867,"Avenida Tobalaba 5752, Santiago, Chile",2026-12-25,ORD-CL-202612-003321,66867,2026-12-28,Santiago
8.738.877-8,Cliente 8738877,"Avenida Tobalaba 7259, Santiago, Chile",2026-12-06,ORD-CL-202612-000726,276828,2026-12-08,Santiago
9.680.586-0,Cliente 9680586,"Calle Huérfanos 8101, Santiago, Chile",2026-12-27,ORD-CL-202612-003611,219624,2026-12-30,San Miguel
19.331.820-7,Cliente Nuevo 19331820,"Avenida Independencia 2414, Santiago, Chile",2026-12-13,ORD-CL-202612-001689,99321,2026-12-15,San Miguel
5.875.859-6,Cliente 5875859,"Avenida Manuel Montt 5607, Santiago, Chile",2026-12-01,ORD-CL-202612-000102,137624,2026-12-06,Las Condes
14.077.834-4,Cliente 14077834,"Calle San Diego 9330, Santiago, Chile",2026-12-06,ORD-CL-202612-000735,111988,2026-12-08,Lo Prado
16.274.233-1,Cliente Nuevo 16274233,"Avenida Grecia 1105, Santiago, Chile",2026-12-23,ORD-CL-202612-003017,132406,2026-12-26,Santiago
12.210.986-5,Cliente 12210986,"Avenida Providencia 5225, Santiago, Chile",2026-12-11,ORD-CL-202612-001361,289118,2026-12-15,Las Condes
15.092.333-2,Cliente 15092333,"Avenida Recoleta 33, Santiago, Chile",2026-12-24,ORD-CL-202612-003205,263900,2026-12-27,Santiago
14.233.701-5,Cliente 14233701,"Avenida Libertador Bernardo O'Higgins 2588, Santiago, Chile",2026-12-13,ORD-CL-202612-001687,136263,2026-12-14,Lo Prado
17.984.108-4,Cliente 17984108,"Calle Arturo Prat 6826, Santiago, Chile",2026-12-25,ORD-CL-202612-003286,182650,2026-12-28,Santiago
22.679.223-0,Cliente Nuevo 22679223,"Calle Teatinos 3214, Santiago, Chile",2026-12-28,ORD-CL-202612-003780,276382,2026-12-31,Lo Prado
11.735.042-7,Cliente 11735042,"Avenida Vicuña Mackenna 2305, Santiago, Chile",2026-12-26,ORD-CL-202612-003540,159599,2026-12-28,Recoleta
13.730.612-4,Cliente Nuevo 13730612,"Calle Teatinos 1095, Santiago, Chile",2026-12-23,ORD-CL-202612-003011,158049,2026-12-26,Puente Alto
11.110.125-3,Cliente Nuevo 11110125,"Avenida Grecia 7712, Santiago, Chile",2026-12-29,ORD-CL-202612-003842,59555,2026-12-31,Recoleta
12.417.413-1,Cliente Nuevo 12417413,"Avenida Tobalaba 1937, Santiago, Chile",2026-12-08,ORD-CL-202612-001017,109400,2026-12-10,Recoleta
8.438.148-8,Cliente Nuevo 8438148,"Avenida Kennedy 6569, Santiago, Chile",2026-12-31,ORD-CL-202612-004048,200928,2027-01-02,La Reina
6.846.068-6,Cliente 6846068,"Avenida Irarrázaval 4486, Santiago, Chile",2026-12-06,ORD-CL-202612-000653,151182,2026-12-08,Estación Central
13.651.938-0,Cliente 13651938,"Calle Morandé 1676, Santiago, Chile",2026-12-24,ORD-CL-202612-003226,135002,2026-12-27,Quinta Normal
16.302.192-8,Cliente 16302192,"Calle Bandera 5901, Santiago, Chile",2026-12-22,ORD-CL-202612-002873,97035,2026-12-24,La Florida
21.956.641-1,Cliente 21956641,"Gran Avenida José Miguel Carrera 1848, Santiago, Chile",2026-12-04,ORD-CL-202612-000443,184459,2026-12-07,Recoleta
14.458.746-3,Cliente Nuevo 14458746,"Avenida Kennedy 9107, Santiago, Chile",2026-12-13,ORD-CL-202612-001567,159772,2026-12-15,Recoleta
13.924.812-6,Cliente Nuevo 13924812,"Calle Catedral 4984, Santiago, Chile",2026-12-27,ORD-CL-202612-003573,186925,2026-12-30,Puente Alto
22.449.774-2,Cliente Nuevo 22449774,"Avenida Pajaritos 6316, Santiago, Chile",2026-12-01,ORD-CL-202612-000159,256738,2026-12-05,Providencia
12.008.527-5,Cliente 12008527,"Calle Arturo Prat 746, Santiago, Chile",2026-12-26,ORD-CL-202612-003517,169539,2026-12-28,Santiago
7.702.641-0,Cliente Nuevo 7702641,"Calle Monjitas 6796, Santiago, Chile",2026-12-15,ORD-CL-202612-001928,167029,2026-12-17,San Miguel
10.353.880-5,Cliente Nuevo 10353880,"Avenida Departamental 88, Santiago, Chile",2026-12-08,ORD-CL-202612-000912,129442,2026-12-10,Santiago
13.418.713-8,Cliente 13418713,"Calle Merced 6655, Santiago, Chile",2026-12-07,ORD-CL-202612-000818,119568,2026-12-09,Vitacura
20.933.898-9,Cliente Nuevo 20933898,"Avenida Libertador Bernardo O'Higgins 3088, Santiago, Chile",2026-12-25,ORD-CL-202612-003345,232361,2026-12-27,Puente Alto
5.775.258-5,Cliente Nuevo 5775258,"Avenida Macul 922, Santiago, Chile",2026-12-15,ORD-CL-202612-001886,178832,2026-12-17,Santiago
6.899.786-1,Cliente 6899786,"Calle Merced 6738, Santiago, Chile",2026-12-12,ORD-CL-202612-001433,231066,2026-12-15,Lo Prado
15.902.183-1,Cliente Nuevo 15902183,"Calle Arturo Prat 3692, Santiago, Chile",2026-12-10,ORD-CL-202612-001251,129623,2026-12-12,Estación Central
13.395.410-0,Cliente Nuevo 13395410,"Calle San Antonio 12, Santiago, Chile",2026-12-25,ORD-CL-202612-003361,167208,2026-12-29,Estación Central
16.029.558-0,Cliente Nuevo 16029558,"Avenida Matta 5475, Santiago, Chile",2026-12-24,ORD-CL-202612-003258,186252,2026-12-27,La Florida
12.172.627-6,Cliente Nuevo 12172627,"Calle San Diego 9161, Santiago, Chile",2026-12-27,ORD-CL-202612-003569,131444,2026-12-31,Recoleta
22.547.461-3,Cliente 22547461,"Avenida Irarrázaval 5222, Santiago, Chile",2026-12-08,ORD-CL-202612-000933,139006,2026-12-10,Vitacura
19.802.533-2,Cliente Nuevo 19802533,"Calle Arturo Prat 8711, Santiago, Chile",2026-12-08,ORD-CL-202612-000914,104005,2026-12-11,La Florida
11.044.319-2,Cliente Nuevo 11044319,"Calle Bandera 7702, Santiago, Chile",2026-12-01,ORD-CL-202612-000097,239385,2026-12-04,Santiago
11.766.836-3,Cliente 11766836,"Avenida Kennedy 5469, Santiago, Chile",2026-12-20,ORD-CL-202612-002704,176202,2026-12-22,Santiago
11.020.094-5,Cliente Nuevo 11020094,"Avenida Vitacura 9378, Santiago, Chile",2026-12-07,ORD-CL-202612-000792,157683,2026-12-09,Santiago
20.270.464-3,Cliente Nuevo 20270464,"Calle Amunátegui 4564, Santiago, Chile",2026-12-13,ORD-CL-202612-001633,128591,2026-12-16,Estación Central
12.550.331-9,Cliente 12550331,"Avenida Macul 6773, Santiago, Chile",2026-12-11,ORD-CL-202612-001345,290890,2026-12-14,Estación Central
16.038.629-9,Cliente Nuevo 16038629,"Calle Morandé 1319, Santiago, Chile",2026-12-10,ORD-CL-202612-001142,99311,2026-12-13,Estación Central
10.813.137-3,Cliente Nuevo 10813137,"Avenida Santa Rosa 6309, Santiago, Chile",2026-12-26,ORD-CL-202612-003541,185011,2026-12-28,Santiago
7.554.754-9,Cliente Nuevo 7554754,"Calle Compañía De Jesús 7238, Santiago, Chile",2026-12-03,ORD-CL-202612-000285,131646,2026-12-04,Puente Alto
8.156.680-3,Cliente Nuevo 8156680,"Avenida Las Condes 6476, Santiago, Chile",2026-12-24,ORD-CL-202612-003168,302227,2026-12-26,Peñalolén
6.782.303-1,Cliente Nuevo 6782303,"Avenida Tobalaba 7894, Santiago, Chile",2026-12-31,ORD-CL-202612-004096,270089,2027-01-03,Estación Central
19.948.802-5,Cliente Nuevo 19948802,"Avenida Providencia 7581, Santiago, Chile",2026-12-12,ORD-CL-202612-001439,136876,2026-12-16,Independencia
5.445.822-5,Cliente 5445822,"Avenida Kennedy 7355, Santiago, Chile",2026-12-20,ORD-CL-202612-002628,148482,2026-12-22,Lo Prado
22.873.493-4,Cliente Nuevo 22873493,"Avenida Libertador Bernardo O'Higgins 3074, Santiago, Chile",2026-12-16,ORD-CL-202612-002087,100260,2026-12-20,La Reina
12.334.420-8,Cliente Nuevo 12334420,"Calle Teatinos 7022, Santiago, Chile",2026-12-13,ORD-CL-202612-001638,101202,2026-12-17,Providencia
14.683.119-6,Cliente Nuevo 14683119,"Avenida Departamental 820, Santiago, Chile",2026-12-21,ORD-CL-202612-002784,134495,2026-12-23,Puente Alto
17.875.000-0,Cliente 17875000,"Avenida Providencia 5716, Santiago, Chile",2026-12-26,ORD-CL-202612-003456,296232,2026-12-28,Las Condes
8.370.123-6,Cliente Nuevo 8370123,"Calle Santo Domingo 2882, Santiago, Chile",2026-12-29,ORD-CL-202612-003883,193410,2027-01-01,Lo Prado
15.003.737-9,Cliente 15003737,"Avenida Las Condes 7420, Santiago, Chile",2026-12-11,ORD-CL-202612-001357,72199,2026-12-13,Providencia
19.513.768-2,Cliente Nuevo 19513768,"Calle Estado 238, Santiago, Chile",2026-12-01,ORD-CL-202612-000114,110928,2026-12-04,Santiago
10.046.343-7,Cliente 10046343,"Avenida Las Condes 6181, Santiago, Chile",2026-12-28,ORD-CL-202612-003728,279176,2026-12-31,Santiago
7.836.410-2,Cliente 7836410,"Avenida Irarrázaval 3179, Santiago, Chile",2026-12-09,ORD-CL-202612-001070,109260,2026-12-12,Estación Central
19.429.781-7,Cliente 19429781,"Calle Arturo Prat 6209, Santiago, Chile",2026-12-31,ORD-CL-202612-004030,71435,2027-01-02,Independencia
10.813.137-3,Cliente Nuevo 10813137,"Avenida Santa Rosa 6309, Santiago, Chile",2026-12-18,ORD-CL-202612-002379,90754,2026-12-20,Santiago
20.320.279-3,Cliente Nuevo 20320279,"Calle San Antonio 2616, Santiago, Chile",2026-12-28,ORD-CL-202612-003776,203281,2026-12-31,La Florida
20.757.511-0,Cliente 20757511,"Avenida Vicuña Mackenna 154, Santiago, Chile",2026-12-01,ORD-CL-202612-000157,47974,2026-12-02,Recoleta
19.246.133-9,Cliente Nuevo 19246133,"Avenida Mapocho 4083, Santiago, Chile",2026-12-04,ORD-CL-202612-000445,182380,2026-12-06,La Florida
22.327.426-5,Cliente Nuevo 22327426,"Avenida Pajaritos 9448, Santiago, Chile",2026-12-19,ORD-CL-202612-002444,87596,2026-12-23,Independencia
21.847.476-9,Cliente Nuevo 21847476,"Avenida Santa Rosa 5600, Santiago, Chile",2026-12-14,ORD-CL-202612-001780,93979,2026-12-19,Vitacura
16.445.432-1,Cliente Nuevo 16445432,"Avenida Santa Rosa 8652, Santiago, Chile",2026-12-11,ORD-CL-202612-001416,156360,2026-12-15,Peñalolén
13.613.198-1,Cliente 13613198,"Gran Avenida José Miguel Carrera 2252, Santiago, Chile",2026-12-23,ORD-CL-202612-002985,93591,2026-12-25,Lo Prado
22.655.290-1,Cliente 22655290,"Avenida Tobalaba 3853, Santiago, Chile",2026-12-24,ORD-CL-202612-003222,102457,2026-12-27,Independencia
16.589.779-7,Cliente Nuevo 16589779,"Avenida Apoquindo 1918, Santiago, Chile",2026-12-29,ORD-CL-202612-003819,296323,2027-01-01,Independencia
5.263.848-4,Cliente Nuevo 5263848,"Avenida Manuel Montt 8828, Santiago, Chile",2026-12-14,ORD-CL-202612-001788,216490,2026-12-16,Santiago
14.533.846-0,Cliente 14533846,"Calle Compañía De Jesús 7738, Santiago, Chile",2026-12-19,ORD-CL-202612-002484,114589,2026-12-22,Peñalolén
5.178.125-8,Cliente Nuevo 5178125,"Avenida Mapocho 5094, Santiago, Chile",2026-12-16,ORD-CL-202612-002095,196927,2026-12-17,La Reina
8.582.936-2,Cliente Nuevo 8582936,"Calle Catedral 9540, Santiago, Chile",2026-12-04,ORD-CL-202612-000474,282516,2026-12-08,La Reina
15.893.864-7,Cliente 15893864,"Gran Avenida José Miguel Carrera 572, Santiago, Chile",2026-12-13,ORD-CL-202612-001578,138024,2026-12-17,Recoleta
12.590.437-9,Cliente Nuevo 12590437,"Calle Santo Domingo 3029, Santiago, Chile",2026-12-18,ORD-CL-202612-002362,238022,2026-12-23,Recoleta
13.952.745-3,Cliente 13952745,"Calle Santo Domingo 3512, Santiago, Chile",2026-12-06,ORD-CL-202612-000779,59205,2026-12-10,Estación Central
7.148.186-5,Cliente Nuevo 7148186,"Calle Santo Domingo 2857, Santiago, Chile",2026-12-09,ORD-CL-202612-001044,190034,2026-12-11,Peñalolén
19.246.133-9,Cliente Nuevo 19246133,"Avenida Mapocho 4083, Santiago, Chile",2026-12-01,ORD-CL-202612-000182,323619,2026-12-04,La Florida
19.942.029-2,Cliente 19942029,"Calle Bandera 7833, Santiago, Chile",2026-12-22,ORD-CL-202612-002904,196509,2026-12-26,Santiago
5.027.457-1,Cliente 5027457,"Avenida Kennedy 198, Santiago, Chile",2026-12-14,ORD-CL-202612-001787,213829,2026-12-16,Estación Central
17.709.152-5,Cliente Nuevo 17709152,"Calle Estado 5634, Santiago, Chile",2026-12-01,ORD-CL-202612-000007,154260,2026-12-04,Estación Central
5.405.159-6,Cliente Nuevo 5405159,"Avenida Irarrázaval 1289, Santiago, Chile",2026-12-16,ORD-CL-202612-002130,154978,2026-12-18,Recoleta
15.355.823-9,Cliente Nuevo 15355823,"Avenida Independencia 2872, Santiago, Chile",2026-12-25,ORD-CL-202612-003304,127077,2026-12-27,Estación Central
13.251.660-0,Cliente 13251660,"Calle Teatinos 9197, Santiago, Chile",2026-12-16,ORD-CL-202612-002206,289437,2026-12-20,Peñalolén
6.649.055-1,Cliente Nuevo 6649055,"Avenida La Florida 9550, Santiago, Chile",2026-12-21,ORD-CL-202612-002814,134863,2026-12-23,Providencia
6.490.338-3,Cliente Nuevo 6490338,"Avenida Macul 8196, Santiago, Chile",2026-12-22,ORD-CL-202612-002947,211800,2026-12-23,Santiago
13.587.066-1,Cliente Nuevo 13587066,"Gran Avenida José Miguel Carrera 8824, Santiago, Chile",2026-12-23,ORD-CL-202612-003040,210046,2026-12-27,Quinta Normal
17.106.870-6,Cliente 17106870,"Avenida Recoleta 5324, Santiago, Chile",2026-12-23,ORD-CL-202612-003019,98388,2026-12-27,Providencia
11.044.319-2,Cliente Nuevo 11044319,"Calle Bandera 7702, Santiago, Chile",2026-12-21,ORD-CL-202612-002747,69193,2026-12-24,Santiago
13.952.745-3,Cliente 13952745,"Calle Santo Domingo 3512, Santiago, Chile",2026-12-07,ORD-CL-202612-000808,228474,2026-12-09,Estación Central
6.792.213-8,Cliente Nuevo 6792213,"Avenida Apoquindo 2255, Santiago, Chile",2026-12-12,ORD-CL-202612-001492,230374,2026-12-15,Providencia
12.031.498-3,Cliente Nuevo 12031498,"Calle San Diego 6481, Santiago, Chile",2026-12-14,ORD-CL-202612-001767,72957,2026-12-18,Quinta Normal
17.569.588-0,Cliente 17569588,"Avenida Kennedy 6833, Santiago, Chile",2026-12-03,ORD-CL-202612-000287,116410,2026-12-06,Santiago
20.510.095-7,Cliente Nuevo 20510095,"Avenida Libertador Bernardo O'Higgins 5771, Santiago, Chile",2026-12-20,ORD-CL-202612-002721,127944,2026-12-22,Santiago
16.018.272-9,Cliente 16018272,"Calle Monjitas 7075, Santiago, Chile",2026-12-11,ORD-CL-202612-001353,184254,2026-12-13,Vitacura
11.258.120-3,Cliente Nuevo 11258120,"Avenida Tobalaba 3105, Santiago, Chile",2026-12-19,ORD-CL-202612-002553,158012,2026-12-21,San Miguel
17.917.635-0,Cliente 17917635,"Avenida Apoquindo 6480, Santiago, Chile",2026-12-11,ORD-CL-202612-001286,122473,2026-12-14,Recoleta
19.045.111-0,Cliente 19045111,"Avenida Macul 5144, Santiago, Chile",2026-12-28,ORD-CL-202612-003733,216998,2026-12-31,Providencia
10.059.413-2,Cliente 10059413,"Calle Amunátegui 7156, Santiago, Chile",2026-12-26,ORD-CL-202612-003474,318572,2026-12-29,Peñalolén
21.054.860-0,Cliente Nuevo 21054860,"Avenida Libertador Bernardo O'Higgins 6781, Santiago, Chile",2026-12-05,ORD-CL-202612-000511,76608,2026-12-08,Quinta Normal
9.469.164-6,Cliente Nuevo 9469164,"Avenida Apoquindo 241, Santiago, Chile",2026-12-22,ORD-CL-202612-002949,168641,2026-12-25,La Florida
10.246.672-3,Cliente Nuevo 10246672,"Calle Monjitas 702, Santiago, Chile",2026-12-10,ORD-CL-202612-001231,192536,2026-12-12,Santiago
14.630.107-0,Cliente Nuevo 14630107,"Avenida Vitacura 6815, Santiago, Chile",2026-12-16,ORD-CL-202612-002078,179769,2026-12-20,La Reina
12.362.716-1,Cliente Nuevo 12362716,"Calle Monjitas 9278, Santiago, Chile",2026-12-11,ORD-CL-202612-001267,173747,2026-12-13,La Florida
6.639.541-7,Cliente 6639541,"Calle Amunátegui 7313, Santiago, Chile",2026-12-27,ORD-CL-202612-003662,127509,2026-12-29,Puente Alto
8.578.575-8,Cliente 8578575,"Avenida Vitacura 1465, Santiago, Chile",2026-12-13,ORD-CL-202612-001673,123287,2026-12-15,Las Condes
22.261.538-1,Cliente Nuevo 22261538,"Avenida Departamental 7599, Santiago, Chile",2026-12-11,ORD-CL-202612-001337,43019,2026-12-13,Recoleta
16.600.649-5,Cliente 16600649,"Calle Arturo Prat 1385, Santiago, Chile",2026-12-13,ORD-CL-202612-001649,133248,2026-12-15,Peñalolén
11.862.103-1,Cliente Nuevo 11862103,"Calle Huérfanos 5182, Santiago, Chile",2026-12-22,ORD-CL-202612-002856,280839,2026-12-24,Quinta Normal
15.022.998-1,Cliente 15022998,"Avenida Providencia 1687, Santiago, Chile",2026-12-10,ORD-CL-202612-001212,84880,2026-12-14,La Reina
19.429.781-7,Cliente 19429781,"Calle Arturo Prat 6209, Santiago, Chile",2026-12-17,ORD-CL-202612-002271,225120,2026-12-21,Independencia
13.458.560-5,Cliente 13458560,"Gran Avenida José Miguel Carrera 8857, Santiago, Chile",2026-12-05,ORD-CL-202612-000522,159701,2026-12-08,La Florida
7.919.660-9,Cliente 7919660,"Calle Estado 8391, Santiago, Chile",2026-12-06,ORD-CL-202612-000786,186993,2026-12-09,Independencia
22.261.538-1,Cliente Nuevo 22261538,"Avenida Departamental 7599, Santiago, Chile",2026-12-14,ORD-CL-202612-001723,316336,2026-12-17,Recoleta
5.892.823-8,Cliente Nuevo 5892823,"Avenida Matta 6992, Santiago, Chile",2026-12-20,ORD-CL-202612-002724,257515,2026-12-24,Estación Central
14.485.901-2,Cliente Nuevo 14485901,"Avenida Pedro De Valdivia 3626, Santiago, Chile",2026-12-29,ORD-CL-202612-003846,127497,2027-01-03,Peñalolén
9.711.475-0,Cliente Nuevo 9711475,"Avenida Providencia 4440, Santiago, Chile",2026-12-21,ORD-CL-202612-002775,197072,2026-12-24,Lo Prado
22.564.321-3,Cliente Nuevo 22564321,"Avenida Santa Rosa 1957, Santiago, Chile",2026-12-23,ORD-CL-202612-003065,94039,2026-12-25,Peñalolén
13.168.967-9,Cliente Nuevo 13168967,"Avenida Recoleta 6597, Santiago, Chile",2026-12-31,ORD-CL-202612-004173,242235,2027-01-05,La Reina
8.049.206-2,Cliente 8049206,"Avenida Manuel Montt 6711, Santiago, Chile",2026-12-19,ORD-CL-202612-002522,206456,2026-12-21,Lo Prado
11.853.665-3,Cliente Nuevo 11853665,"Calle Catedral 6542, Santiago, Chile",2026-12-18,ORD-CL-202612-002332,69039,2026-12-20,Peñalolén
17.650.281-9,Cliente Nuevo 17650281,"Avenida Irarrázaval 9016, Santiago, Chile",2026-12-10,ORD-CL-202612-001233,68201,2026-12-14,San Miguel
19.409.077-8,Cliente 19409077,"Calle Amunátegui 1188, Santiago, Chile",2026-12-13,ORD-CL-202612-001664,78618,2026-12-16,Las Condes
13.666.497-6,Cliente 13666497,"Calle Monjitas 5385, Santiago, Chile",2026-12-17,ORD-CL-202612-002245,126733,2026-12-20,La Florida
21.697.296-8,Cliente Nuevo 21697296,"Avenida Recoleta 2494, Santiago, Chile",2026-12-25,ORD-CL-202612-003415,98807,2026-12-28,La Florida
17.313.403-1,Cliente 17313403,"Avenida La Florida 7678, Santiago, Chile",2026-12-01,ORD-CL-202612-000002,118942,2026-12-03,Santiago
18.791.494-6,Cliente 18791494,"Avenida Irarrázaval 7154, Santiago, Chile",2026-12-10,ORD-CL-202612-001245,92759,2026-12-13,La Reina
22.432.854-8,Cliente 22432854,"Avenida Providencia 2654, Santiago, Chile",2026-12-10,ORD-CL-202612-001176,112189,2026-12-11,Santiago
11.566.587-1,Cliente Nuevo 11566587,"Avenida Manuel Montt 9695, Santiago, Chile",2026-12-27,ORD-CL-202612-003665,299404,2026-12-28,La Reina
22.361.716-4,Cliente Nuevo 22361716,"Avenida Pajaritos 1316, Santiago, Chile",2026-12-28,ORD-CL-202612-003674,97833,2026-12-31,Independencia
8.395.310-4,Cliente Nuevo 8395310,"Gran Avenida José Miguel Carrera 1084, Santiago, Chile",2026-12-24,ORD-CL-202612-003219,206057,2026-12-26,La Florida
7.554.754-9,Cliente Nuevo 7554754,"Calle Compañía De Jesús 7238, Santiago, Chile",2026-12-18,ORD-CL-202612-002376,110382,2026-12-21,Puente Alto
19.806.040-6,Cliente 19806040,"Avenida La Florida 1424, Santiago, Chile",2026-12-30,ORD-CL-202612-003971,102201,2027-01-02,Puente Alto
