RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,Comuna
14.462.552-5,Cliente Nuevo 14462552,"Calle Morandé 5878, Santiago, Chile",2026-12-11,ORD-CL-202612-001296,189598,2026-12-13,Las Condes
10.492.886-1,Cliente 10492886,"Avenida La Florida 4098, Santiago, Chile",2026-12-11,ORD-CL-202612-001297,95011,2026-12-14,Santiago
13.826.430-9,Cliente Nuevo 13826430,"Avenida Mapocho 1366, Santiago, Chile",2026-12-11,ORD-CL-202612-001298,307287,2026-12-13,Recoleta
12.640.228-4,Cliente Nuevo 12640228,"Avenida Recoleta 3473, Santiago, Chile",2026-12-11,ORD-CL-202612-001299,83837,2026-12-13,La Reina
9.773.767-8,Cliente 9773767,"Avenida La Florida 7492, Santiago, Chile",2026-12-11,ORD-CL-202612-001300,184909,2026-12-13,Santiago
21.728.745-7,Cliente Nuevo 21728745,"Calle San Antonio 7706, Santiago, Chile",2026-12-11,ORD-CL-202612-001301,130051,2026-12-13,La Florida
8.823.811-3,Cliente 8823811,"Avenida Kennedy 7331, Santiago, Chile",2026-12-11,ORD-CL-202612-001302,109079,2026-12-15,Independencia
6.697.870-5,Cliente 6697870,"Calle Santo Domingo 1727, Santiago, Chile",2026-12-11,ORD-CL-202612-001303,68968,2026-12-13,Las Condes
14.570.237-8,Cliente 14570237,"Gran Avenida José Miguel Carrera 7970, Santiago, Chile",2026-12-11,ORD-CL-202612-001304,104705,2026-12-14,Santiago
20.324.755-0,Cliente Nuevo 20324755,"Avenida Mapocho 8056, Santiago, Chile",2026-12-11,ORD-CL-202612-001305,59732,2026-12-14,San Miguel
22.570.788-8,Cliente 22570788,"Calle Morandé 2222, Santiago, Chile",2026-12-11,ORD-CL-202612-001306,165862,2026-12-12,Vitacura
10.492.886-1,Cliente 10492886,"Avenida La Florida 4098, Santiago, Chile",2026-12-11,ORD-CL-202612-001307,142578,2026-12-14,Santiago
17.846.844-9,Cliente 17846844,"Calle San Diego 2838, Santiago, Chile",2026-12-11,ORD-CL-202612-001308,193766,2026-12-14,Vitacura
10.996.031-8,Cliente 10996031,"Calle Merced 635, Santiago, Chile",2026-12-11,ORD-CL-202612-001309,339258,2026-12-13,Puente Alto
10.974.518-9,Cliente 10974518,"Calle Teatinos 8575, Santiago, Chile",2026-12-11,ORD-CL-202612-001310,146346,2026-12-13,Santiago
9.543.617-7,Cliente 9543617,"Calle San Antonio 9038, Santiago, Chile",2026-12-11,ORD-CL-202612-001311,190201,2026-12-14,Las Condes
18.894.789-6,Cliente Nuevo 18894789,"Calle San Antonio 7865, Santiago, Chile",2026-12-11,ORD-CL-202612-001312,110883,2026-12-14,Vitacura
12.091.711-6,Cliente Nuevo 12091711,"Avenida Vitacura 6199, Santiago, Chile",2026-12-11,ORD-CL-202612-001313,156864,2026-12-13,Santiago
19.948.802-5,Cliente Nuevo 19948802,"Avenida Providencia 7581, Santiago, Chile",2026-12-11,ORD-CL-202612-001314,166480,2026-12-14,Independencia
19.375.697-3,Cliente Nuevo 19375697,"Avenida Recoleta 9915, Santiago, Chile",2026-12-11,ORD-CL-202612-001315,105044,2026-12-13,Estación Central
20.343.616-1,Cliente Nuevo 20343616,"Avenida Providencia 5117, Santiago, Chile",2026-12-11,ORD-CL-202612-001316,154953,2026-12-13,Santiago
21.079.522-3,Cliente 21079522,"Avenida Irarrázaval 2958, Santiago, Chile",2026-12-11,ORD-CL-202612-001317,101797,2026-12-13,Independencia
9.670.768-9,Cliente 9670768,"Avenida Pajaritos 8829, Santiago, Chile",2026-12-11,ORD-CL-202612-001318,189422,2026-12-14,Recoleta
13.730.612-4,Cliente Nuevo 13730612,"Calle Teatinos 1095, Santiago, Chile",2026-12-11,ORD-CL-202612-001319,101317,2026-12-15,Puente Alto
22.432.854-8,Cliente 22432854,"Avenida Providencia 2654, Santiago, Chile",2026-12-11,ORD-CL-202612-001320,126628,2026-12-13,Santiago
9.214.681-8,Cliente Nuevo 9214681,"Calle Amunátegui 4416, Santiago, Chile",2026-12-11,ORD-CL-202612-001321,192995,2026-12-14,Las Condes
17.978.490-4,Cliente 17978490,"Avenida Kennedy 6477, Santiago, Chile",2026-12-11,ORD-CL-202612-001322,136057,2026-12-14,Santiago
13.302.830-8,Cliente 13302830,"Avenida Tobalaba 7793, Santiago, Chile",2026-12-11,ORD-CL-202612-001323,105065,2026-12-13,Puente Alto
21.749.736-4,Cliente 21749736,"Avenida Tobalaba 472, Santiago, Chile",2026-12-11,ORD-CL-202612-001324,105848,2026-12-14,Santiago
14.658.958-5,Cliente Nuevo 14658958,"Calle Santo Domingo 8354, Santiago, Chile",2026-12-11,ORD-CL-202612-001325,51001,2026-12-15,Estación Central
22.855.940-5,Cliente Nuevo 22855940,"Calle Catedral 7344, Santiago, Chile",2026-12-11,ORD-CL-202612-001326,177864,2026-12-13,Providencia
22.220.386-9,Cliente Nuevo 22220386,"Avenida Las Condes 8422, Santiago, Chile",2026-12-11,ORD-CL-202612-001327,276846,2026-12-14,Vitacura
14.081.942-3,Cliente 14081942,"Avenida Vicuña Mackenna 139, Santiago, Chile",2026-12-11,ORD-CL-202612-001328,165666,2026-12-14,Puente Alto
18.894.789-6,Cliente Nuevo 18894789,"Calle San Antonio 7865, Santiago, Chile",2026-12-11,ORD-CL-202612-001329,209425,2026-12-14,Vitacura
22.850.595-3,Cliente Nuevo 22850595,"Avenida Irarrázaval 9304, Santiago, Chile",2026-12-11,ORD-CL-202612-001330,159176,2026-12-12,Independencia
9.828.635-1,Cliente 9828635,"Avenida Santa Rosa 5483, Santiago, Chile",2026-12-11,ORD-CL-202612-001331,72705,2026-12-13,La Reina
14.449.066-2,Cliente 14449066,"Calle Santo Domingo 9845, Santiago, Chile",2026-12-11,ORD-CL-202612-001332,236051,2026-12-13,Lo Prado
7.910.497-1,Cliente Nuevo 7910497,"Avenida Independencia 4637, Santiago, Chile",2026-12-11,ORD-CL-202612-001333,177883,2026-12-14,Providencia
19.479.187-1,Cliente Nuevo 19479187,"Avenida Irarrázaval 412, Santiago, Chile",2026-12-11,ORD-CL-202612-001334,163392,2026-12-14,Vitacura
14.599.419-5,Cliente 14599419,"Calle Santo Domingo 6187, Santiago, Chile",2026-12-11,ORD-CL-202612-001335,120893,2026-12-12,Providencia
10.083.641-6,Cliente Nuevo 10083641,"Avenida Kennedy 512, Santiago, Chile",2026-12-11,ORD-CL-202612-001336,199219,2026-12-13,Santiago
22.261.538-1,Cliente Nuevo 22261538,"Avenida Departamental 7599, Santiago, Chile",2026-12-11,ORD-CL-202612-001337,43019,2026-12-13,Recoleta
14.005.353-7,Cliente 14005353,"Calle Morandé 3761, Santiago, Chile",2026-12-11,ORD-CL-202612-001338,205395,2026-12-14,Quinta Normal
9.543.617-7,Cliente 9543617,"Calle San Antonio 9038, Santiago, Chile",2026-12-11,ORD-CL-202612-001339,95176,2026-12-13,Las Condes
21.749.736-4,Cliente 21749736,"Avenida Tobalaba 472, Santiago, Chile",2026-12-11,ORD-CL-202612-001340,219015,2026-12-13,Santiago
14.115.596-9,Cliente 14115596,"Calle Merced 8350, Santiago, Chile",2026-12-11,ORD-CL-202612-001341,273645,2026-12-14,Vitacura
7.734.479-1,Cliente Nuevo 7734479,"Avenida Manuel Montt 7498, Santiago, Chile",2026-12-11,ORD-CL-202612-001342,230539,2026-12-13,Puente Alto
20.473.461-3,Cliente Nuevo 20473461,"Avenida Libertador Bernardo O'Higgins 1672, Santiago, Chile",2026-12-11,ORD-CL-202612-001343,156630,2026-12-15,Peñalolén
8.156.680-3,Cliente Nuevo 8156680,"Avenida Las Condes 6476, Santiago, Chile",2026-12-11,ORD-CL-202612-001344,275559,2026-12-13,Peñalolén
12.550.331-9,Cliente 12550331,"Avenida Macul 6773, Santiago, Chile",2026-12-11,ORD-CL-202612-001345,290890,2026-12-14,Estación Central
6.163.666-8,Cliente Nuevo 6163666,"Avenida Tobalaba 8026, Santiago, Chile",2026-12-11,ORD-CL-202612-001346,214075,2026-12-14,Santiago
10.189.674-4,Cliente Nuevo 10189674,"Avenida Macul 4501, Santiago, Chile",2026-12-11,ORD-CL-202612-001347,153337,2026-12-14,Puente Alto
19.651.236-1,Cliente Nuevo 19651236,"Avenida Pajaritos 235, Santiago, Chile",2026-12-11,ORD-CL-202612-001348,142367,2026-12-13,La Reina
17.731.216-7,Cliente 17731216,"Avenida Libertador Bernardo O'Higgins 9424, Santiago, Chile",2026-12-11,ORD-CL-202612-001349,197898,2026-12-15,Santiago
17.384.703-9,Cliente 17384703,"Avenida Independencia 8976, Santiago, Chile",2026-12-11,ORD-CL-202612-001350,268348,2026-12-14,Estación Central
14.976.009-2,Cliente 14976009,"Avenida La Florida 9733, Santiago, Chile",2026-12-11,ORD-CL-202612-001351,62658,2026-12-13,Providencia
10.838.437-5,Cliente Nuevo 10838437,"Calle Teatinos 2173, Santiago, Chile",2026-12-11,ORD-CL-202612-001352,166565,2026-12-13,Santiago
16.018.272-9,Cliente 16018272,"Calle Monjitas 7075, Santiago, Chile",2026-12-11,ORD-CL-202612-001353,184254,2026-12-13,Vitacura
9.490.310-5,Cliente 9490310,"Avenida Vicuña Mackenna 9874, Santiago, Chile",2026-12-11,ORD-CL-202612-001354,209457,2026-12-14,La Florida
9.969.180-0,Cliente Nuevo 9969180,"Calle San Diego 6271, Santiago, Chile",2026-12-11,ORD-CL-202612-001355,306169,2026-12-14,La Reina
8.827.735-9,Cliente Nuevo 8827735,"Avenida Pajaritos 4700, Santiago, Chile",2026-12-11,ORD-CL-202612-001356,126696,2026-12-14,Santiago
15.003.737-9,Cliente 15003737,"Avenida Las Condes 7420, Santiago, Chile",2026-12-11,ORD-CL-202612-001357,72199,2026-12-13,Providencia
15.010.840-6,Cliente 15010840,"Calle Amunátegui 5187, Santiago, Chile",2026-12-11,ORD-CL-202612-001358,262821,2026-12-13,Recoleta
20.528.123-3,Cliente 20528123,"Avenida Grecia 3746, Santiago, Chile",2026-12-11,ORD-CL-202612-001359,55528,2026-12-13,Peñalolén
17.904.645-9,Cliente 17904645,"Avenida Grecia 4822, Santiago, Chile",2026-12-11,ORD-CL-202612-001360,90728,2026-12-14,Santiago
12.210.986-5,Cliente 12210986,"Avenida Providencia 5225, Santiago, Chile",2026-12-11,ORD-CL-202612-001361,289118,2026-12-15,Las Condes
8.264.391-3,Cliente Nuevo 8264391,"Avenida Departamental 9211, Santiago, Chile",2026-12-11,ORD-CL-202612-001362,134233,2026-12-12,Santiago
20.562.021-8,Cliente Nuevo 20562021,"Gran Avenida José Miguel Carrera 5359, Santiago, Chile",2026-12-11,ORD-CL-202612-001363,94513,2026-12-12,La Reina
6.190.976-9,Cliente 6190976,"Calle Estado 9741, Santiago, Chile",2026-12-11,ORD-CL-202612-001364,173832,2026-12-13,La Reina
5.504.653-3,Cliente Nuevo 5504653,"Avenida Las Condes 6424, Santiago, Chile",2026-12-11,ORD-CL-202612-001365,250852,2026-12-14,Recoleta
16.629.884-3,Cliente Nuevo 16629884,"Avenida Vitacura 5933, Santiago, Chile",2026-12-11,ORD-CL-202612-001366,142838,2026-12-14,Estación Central
14.333.549-2,Cliente 14333549,"Avenida Mapocho 5663, Santiago, Chile",2026-12-11,ORD-CL-202612-001367,173563,2026-12-13,Santiago
13.866.087-3,Cliente Nuevo 13866087,"Avenida Departamental 9238, Santiago, Chile",2026-12-11,ORD-CL-202612-001368,207595,2026-12-12,Providencia
21.043.135-1,Cliente Nuevo 21043135,"Avenida Américo Vespucio 7807, Santiago, Chile",2026-12-11,ORD-CL-202612-001369,245279,2026-12-13,Lo Prado
13.377.967-1,Cliente 13377967,"Calle Amunátegui 1785, Santiago, Chile",2026-12-11,ORD-CL-202612-001370,238411,2026-12-13,Independencia
13.942.216-4,Cliente Nuevo 13942216,"Avenida Tobalaba 1924, Santiago, Chile",2026-12-11,ORD-CL-202612-001371,242744,2026-12-13,Santiago
8.438.148-8,Cliente Nuevo 8438148,"Avenida Kennedy 6569, Santiago, Chile",2026-12-11,ORD-CL-202612-001372,193813,2026-12-12,La Reina
6.438.229-6,Cliente 6438229,"Calle Merced 6576, Santiago, Chile",2026-12-11,ORD-CL-202612-001373,107968,2026-12-15,Puente Alto
15.192.255-0,Cliente 15192255,"Calle San Diego 9237, Santiago, Chile",2026-12-11,ORD-CL-202612-001374,52134,2026-12-12,La Florida
15.414.065-9,Cliente 15414065,"Avenida Vicuña Mackenna 3234, Santiago, Chile",2026-12-11,ORD-CL-202612-001375,114021,2026-12-14,La Reina
13.175.038-3,Cliente Nuevo 13175038,"Calle Estado 8042, Santiago, Chile",2026-12-11,ORD-CL-202612-001376,120094,2026-12-15,Recoleta
18.961.378-1,Cliente 18961378,"Avenida Pedro De Valdivia 2479, Santiago, Chile",2026-12-11,ORD-CL-202612-001377,204555,2026-12-13,Las Condes
15.861.894-2,Cliente 15861894,"Avenida Vitacura 4145, Santiago, Chile",2026-12-11,ORD-CL-202612-001378,122832,2026-12-15,Puente Alto
16.045.622-7,Cliente Nuevo 16045622,"Calle Bandera 653, Santiago, Chile",2026-12-11,ORD-CL-202612-001379,193524,2026-12-14,La Florida
11.969.299-2,Cliente Nuevo 11969299,"Avenida Vitacura 4042, Santiago, Chile",2026-12-11,ORD-CL-202612-001380,113376,2026-12-13,Peñalolén
20.921.479-4,Cliente 20921479,"Calle San Antonio 8635, Santiago, Chile",2026-12-11,ORD-CL-202612-001381,71307,2026-12-13,Independencia
19.045.111-0,Cliente 19045111,"Avenida Macul 5144, Santiago, Chile",2026-12-11,ORD-CL-202612-001382,173614,2026-12-14,Providencia
16.353.195-1,Cliente Nuevo 16353195,"Avenida Pajaritos 2107, Santiago, Chile",2026-12-11,ORD-CL-202612-001383,51043,2026-12-13,Providencia
12.666.103-1,Cliente Nuevo 12666103,"Avenida Departamental 129, Santiago, Chile",2026-12-11,ORD-CL-202612-001384,157997,2026-12-12,La Reina
14.799.664-5,Cliente 14799664,"Avenida Américo Vespucio 118, Santiago, Chile",2026-12-11,ORD-CL-202612-001385,84431,2026-12-14,Independencia
5.472.652-1,Cliente 5472652,"Calle Amunátegui 3124, Santiago, Chile",2026-12-11,ORD-CL-202612-001386,291075,2026-12-15,Vitacura
20.657.286-2,Cliente 20657286,"Avenida Manuel Montt 8479, Santiago, Chile",2026-12-11,ORD-CL-202612-001387,188317,2026-12-13,La Florida
8.431.260-9,Cliente 8431260,"Calle Compañía De Jesús 871, Santiago, Chile",2026-12-11,ORD-CL-202612-001388,218517,2026-12-13,Santiago
18.172.527-8,Cliente Nuevo 18172527,"Calle Teatinos 129, Santiago, Chile",2026-12-11,ORD-CL-202612-001389,63612,2026-12-15,Vitacura
21.783.616-1,Cliente 21783616,"Avenida Américo Vespucio 3402, Santiago, Chile",2026-12-11,ORD-CL-202612-001390,91351,2026-12-13,Providencia
16.946.426-7,Cliente 16946426,"Calle Catedral 4222, Santiago, Chile",2026-12-11,ORD-CL-202612-001391,76919,2026-12-13,La Reina
10.793.214-1,Cliente 10793214,"Calle Huérfanos 7037, Santiago, Chile",2026-12-11,ORD-CL-202612-001392,112376,2026-12-14,Santiago
8.829.354-0,Cliente Nuevo 8829354,"Avenida Matta 1351, Santiago, Chile",2026-12-11,ORD-CL-202612-001393,106741,2026-12-14,Santiago
19.359.934-4,Cliente Nuevo 19359934,"Calle Merced 4538, Santiago, Chile",2026-12-11,ORD-CL-202612-001394,165284,2026-12-13,Puente Alto
14.595.198-5,Cliente Nuevo 14595198,"Avenida Irarrázaval 2601, Santiago, Chile",2026-12-11,ORD-CL-202612-001395,153281,2026-12-14,La Florida
10.902.419-0,Cliente 10902419,"Avenida Santa Rosa 3238, Santiago, Chile",2026-12-11,ORD-CL-202612-001396,129147,2026-12-15,La Florida
16.489.088-4,Cliente 16489088,"Avenida Macul 8544, Santiago, Chile",2026-12-11,ORD-CL-202612-001397,200678,2026-12-13,Peñalolén
8.288.925-9,Cliente 8288925,"Calle Amunátegui 8931, Santiago, Chile",2026-12-11,ORD-CL-202612-001398,289081,2026-12-13,Estación Central
20.952.007-0,Cliente Nuevo 20952007,"Avenida Macul 7997, Santiago, Chile",2026-12-11,ORD-CL-202612-001399,102432,2026-12-13,Independencia
9.962.795-0,Cliente Nuevo 9962795,"Avenida Kennedy 2480, Santiago, Chile",2026-12-11,ORD-CL-202612-001400,275722,2026-12-13,Providencia
10.688.858-8,Cliente 10688858,"Avenida Grecia 1540, Santiago, Chile",2026-12-11,ORD-CL-202612-001401,216189,2026-12-12,Santiago
19.561.748-8,Cliente 19561748,"Gran Avenida José Miguel Carrera 5271, Santiago, Chile",2026-12-11,ORD-CL-202612-001402,117229,2026-12-16,Puente Alto
9.711.475-0,Cliente Nuevo 9711475,"Avenida Providencia 4440, Santiago, Chile",2026-12-11,ORD-CL-202612-001403,225268,2026-12-13,Lo Prado
16.288.073-6,Cliente 16288073,"Avenida Matta 6051, Santiago, Chile",2026-12-11,ORD-CL-202612-001404,90222,2026-12-12,Puente Alto
18.535.055-4,Cliente 18535055,"Avenida Providencia 8811, Santiago, Chile",2026-12-11,ORD-CL-202612-001405,79101,2026-12-16,Santiago
9.965.545-2,Cliente Nuevo 9965545,"Avenida Kennedy 7678, Santiago, Chile",2026-12-11,ORD-CL-202612-001406,132615,2026-12-14,Recoleta
19.345.431-2,Cliente 19345431,"Avenida Libertador Bernardo O'Higgins 5449, Santiago, Chile",2026-12-11,ORD-CL-202612-001407,251629,2026-12-14,Las Condes
22.031.223-7,Cliente 22031223,"Calle Amunátegui 3146, Santiago, Chile",2026-12-11,ORD-CL-202612-001408,87523,2026-12-13,Las Condes
19.119.546-0,Cliente 19119546,"Calle Catedral 1418, Santiago, Chile",2026-12-11,ORD-CL-202612-001409,102331,2026-12-13,Santiago
14.867.251-1,Cliente 14867251,"Calle Catedral 3440, Santiago, Chile",2026-12-11,ORD-CL-202612-001410,217223,2026-12-14,Independencia
17.045.268-1,Cliente Nuevo 17045268,"Avenida Pedro De Valdivia 3805, Santiago, Chile",2026-12-11,ORD-CL-202612-001411,144943,2026-12-15,Santiago
6.505.448-5,Cliente 6505448,"Avenida La Florida 3026, Santiago, Chile",2026-12-11,ORD-CL-202612-001412,64807,2026-12-14,Santiago
17.717.616-9,Cliente 17717616,"Avenida Vitacura 5311, Santiago, Chile",2026-12-11,ORD-CL-202612-001413,187604,2026-12-15,La Reina
13.651.938-0,Cliente 13651938,"Calle Morandé 1676, Santiago, Chile",2026-12-11,ORD-CL-202612-001414,37572,2026-12-13,Quinta Normal
11.046.238-5,Cliente Nuevo 11046238,"Calle Catedral 4077, Santiago, Chile",2026-12-11,ORD-CL-202612-001415,208276,2026-12-14,Estación Central
16.445.432-1,Cliente Nuevo 16445432,"Avenida Santa Rosa 8652, Santiago, Chile",2026-12-11,ORD-CL-202612-001416,156360,2026-12-15,Peñalolén
8.739.314-1,Cliente 8739314,"Avenida Matta 1939, Santiago, Chile",2026-12-11,ORD-CL-202612-001417,82738,2026-12-13,La Florida
5.928.181-2,Cliente 5928181,"Avenida Kennedy 5542, Santiago, Chile",2026-12-11,ORD-CL-202612-001418,128301,2026-12-12,Santiago
13.858.234-4,Cliente 13858234,"Calle Merced 8925, Santiago, Chile",2026-12-11,ORD-CL-202612-001419,151717,2026-12-13,Lo Prado
22.716.997-1,Cliente 22716997,"Calle Compañía De Jesús 386, Santiago, Chile",2026-12-11,ORD-CL-202612-001420,299895,2026-12-14,Peñalolén
17.517.740-0,Cliente 17517740,"Avenida Pajaritos 6127, Santiago, Chile",2026-12-11,ORD-CL-202612-001421,77271,2026-12-13,Independencia
8.812.313-1,Cliente 8812313,"Calle Bandera 6289, Santiago, Chile",2026-12-12,ORD-CL-202612-001422,111328,2026-12-14,Las Condes
9.374.030-0,Cliente 9374030,"Avenida Macul 3991, Santiago, Chile",2026-12-12,ORD-CL-202612-001423,288568,2026-12-14,Santiago
6.139.798-2,Cliente Nuevo 6139798,"Calle Teatinos 9278, Santiago, Chile",2026-12-12,ORD-CL-202612-001424,160817,2026-12-16,Santiago
10.284.916-2,Cliente Nuevo 10284916,"Calle Arturo Prat 1115, Santiago, Chile",2026-12-12,ORD-CL-202612-001425,99534,2026-12-15,Santiago
19.816.210-6,Cliente Nuevo 19816210,"Avenida Grecia 5903, Santiago, Chile",2026-12-12,ORD-CL-202612-001426,140187,2026-12-14,Santiago
16.433.287-4,Cliente Nuevo 16433287,"Avenida La Florida 6743, Santiago, Chile",2026-12-12,ORD-CL-202612-001427,120725,2026-12-14,Puente Alto
6.659.736-1,Cliente Nuevo 6659736,"Avenida Santa Rosa 1724, Santiago, Chile",2026-12-12,ORD-CL-202612-001428,152760,2026-12-13,Santiago
12.513.523-4,Cliente Nuevo 12513523,"Gran Avenida José Miguel Carrera 1905, Santiago, Chile",2026-12-12,ORD-CL-202612-001429,155626,2026-12-14,Independencia
12.513.523-4,Cliente Nuevo 12513523,"Gran Avenida José Miguel Carrera 1905, Santiago, Chile",2026-12-12,ORD-CL-202612-001430,89084,2026-12-15,Independencia
22.911.959-6,Cliente Nuevo 22911959,"Avenida Matta 2502, Santiago, Chile",2026-12-12,ORD-CL-202612-001431,173070,2026-12-16,Estación Central
18.046.390-8,Cliente 18046390,"Avenida Manuel Montt 4666, Santiago, Chile",2026-12-12,ORD-CL-202612-001432,158258,2026-12-14,Quinta Normal
6.899.786-1,Cliente 6899786,"Calle Merced 6738, Santiago, Chile",2026-12-12,ORD-CL-202612-001433,231066,2026-12-15,Lo Prado
6.606.107-5,Cliente Nuevo 6606107,"Avenida Providencia 3544, Santiago, Chile",2026-12-12,ORD-CL-202612-001434,88373,2026-12-14,Puente Alto
18.136.533-6,Cliente 18136533,"Avenida Libertador Bernardo O'Higgins 1045, Santiago, Chile",2026-12-12,ORD-CL-202612-001435,193199,2026-12-16,Santiago
18.458.810-9,Cliente Nuevo 18458810,"Avenida Providencia 5249, Santiago, Chile",2026-12-12,ORD-CL-202612-001436,180911,2026-12-14,Quinta Normal
19.737.878-6,Cliente 19737878,"Avenida Vitacura 7559, Santiago, Chile",2026-12-12,ORD-CL-202612-001437,64830,2026-12-15,Estación Central
7.972.328-1,Cliente 7972328,"Avenida La Florida 9292, Santiago, Chile",2026-12-12,ORD-CL-202612-001438,120136,2026-12-15,Independencia
19.948.802-5,Cliente Nuevo 19948802,"Avenida Providencia 7581, Santiago, Chile",2026-12-12,ORD-CL-202612-001439,136876,2026-12-16,Independencia
8.336.332-0,Cliente Nuevo 8336332,"Avenida Manuel Montt 685, Santiago, Chile",2026-12-12,ORD-CL-202612-001440,100915,2026-12-14,Recoleta
10.419.414-1,Cliente Nuevo 10419414,"Avenida Providencia 1261, Santiago, Chile",2026-12-12,ORD-CL-202612-001441,44058,2026-12-15,La Florida
9.773.714-3,Cliente Nuevo 9773714,"Avenida Matta 6450, Santiago, Chile",2026-12-12,ORD-CL-202612-001442,170228,2026-12-15,Recoleta
22.445.445-9,Cliente 22445445,"Avenida Kennedy 7707, Santiago, Chile",2026-12-12,ORD-CL-202612-001443,100906,2026-12-14,Providencia
9.773.714-3,Cliente Nuevo 9773714,"Avenida Matta 6450, Santiago, Chile",2026-12-12,ORD-CL-202612-001444,122513,2026-12-14,Recoleta
20.607.589-7,Cliente Nuevo 20607589,"Calle Merced 6656, Santiago, Chile",2026-12-12,ORD-CL-202612-001445,100082,2026-12-15,Lo Prado
6.318.395-2,Cliente 6318395,"Avenida Irarrázaval 3425, Santiago, Chile",2026-12-12,ORD-CL-202612-001446,268522,2026-12-15,Las Condes
13.916.973-5,Cliente 13916973,"Avenida Libertador Bernardo O'Higgins 2664, Santiago, Chile",2026-12-12,ORD-CL-202612-001447,161993,2026-12-14,La Florida
19.455.778-1,Cliente 19455778,"Calle San Diego 9371, Santiago, Chile",2026-12-12,ORD-CL-202612-001448,101080,2026-12-15,Vitacura
22.759.622-2,Cliente 22759622,"Avenida Matta 5603, Santiago, Chile",2026-12-12,ORD-CL-202612-001449,282752,2026-12-15,La Reina
6.639.541-7,Cliente 6639541,"Calle Amunátegui 7313, Santiago, Chile",2026-12-12,ORD-CL-202612-001450,208469,2026-12-16,Puente Alto
